SEVERITY  CODE                        FILE                                                                                                                       LINE  MESSAGE
WARNING   MovingRefUnpinned           /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t379/.moai/specs/SPEC-BACKLOG-LOCK-BUDGET-001/progress.md                   28    `origin/develop` decides an invariant claim on this line with no SHA pin and no frozen-baseline variable, so the measurement expires the moment mainline advances. Is this ref the ANCHOR of the measurement or its SUBJECT? Apply the anchor-or-subject predicate (`.claude/rules/moai/core/verification-claim-integrity.md` §2.1), then choose among four remedies — R1 pin the resolved SHA; R2 freeze at pre-flight (`BASELINE_SHA=$(git rev-parse origin/main)`) and decide the criterion against the frozen value; R3 keep the moving ref and declare the exemption with a non-empty reason, `<!-- moving-ref-ok: <reason> -->`; R4 state the measuring command as the criterion and demote any value to a dated reference. Pinning is one branch of four, not the default. This finding is a question, not a verdict: the detector reads shape, never subject.
WARNING   MovingRefUnpinned           /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t379/.moai/specs/SPEC-BACKLOG-LOCK-BUDGET-001/progress.md                   169   `origin/develop` decides an invariant claim on this line with no SHA pin and no frozen-baseline variable, so the measurement expires the moment mainline advances. Is this ref the ANCHOR of the measurement or its SUBJECT? Apply the anchor-or-subject predicate (`.claude/rules/moai/core/verification-claim-integrity.md` §2.1), then choose among four remedies — R1 pin the resolved SHA; R2 freeze at pre-flight (`BASELINE_SHA=$(git rev-parse origin/main)`) and decide the criterion against the frozen value; R3 keep the moving ref and declare the exemption with a non-empty reason, `<!-- moving-ref-ok: <reason> -->`; R4 state the measuring command as the criterion and demote any value to a dated reference. Pinning is one branch of four, not the default. This finding is a question, not a verdict: the detector reads shape, never subject.
WARNING   ModalityMalformed           /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t379/.moai/specs/SPEC-CACHE-ORDER-001/spec.md                               94    REQ REQ-CACHE-008: EARS modality violation — SHALL missing or format mismatch: "WHILE prompt cache hit rate is below 70% (per `.moai/metrics/cache-hit-rate.jsonl`), THE PROJECT MAY trigger an audit of recent prompt mutations."
WARNING   ModalityMalformed           /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t379/.moai/specs/SPEC-CACHE-ORDER-001/spec.md                               99    REQ REQ-CACHE-010: EARS modality violation — SHALL missing or format mismatch: "WHERE dynamic-suffix contains task-specific context, active SPEC-ID, and current file paths, THE SUFFIX MAY change per invocation."
WARNING   CoverageIncomplete          /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t379/.moai/specs/SPEC-CACHE-ORDER-001/spec.md                               81    REQ REQ-CACHE-001 is not referenced by any AC
WARNING   CoverageIncomplete          /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t379/.moai/specs/SPEC-CACHE-ORDER-001/spec.md                               82    REQ REQ-CACHE-002 is not referenced by any AC
WARNING   CoverageIncomplete          /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t379/.moai/specs/SPEC-CACHE-ORDER-001/spec.md                               83    REQ REQ-CACHE-003 is not referenced by any AC
WARNING   CoverageIncomplete          /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t379/.moai/specs/SPEC-CACHE-ORDER-001/spec.md                               84    REQ REQ-CACHE-004 is not referenced by any AC
WARNING   CoverageIncomplete          /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t379/.moai/specs/SPEC-CACHE-ORDER-001/spec.md                               88    REQ REQ-CACHE-005 is not referenced by any AC
WARNING   CoverageIncomplete          /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t379/.moai/specs/SPEC-CACHE-ORDER-001/spec.md                               89    REQ REQ-CACHE-006 is not referenced by any AC
WARNING   CoverageIncomplete          /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t379/.moai/specs/SPEC-CACHE-ORDER-001/spec.md                               90    REQ REQ-CACHE-007 is not referenced by any AC
WARNING   CoverageIncomplete          /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t379/.moai/specs/SPEC-CACHE-ORDER-001/spec.md                               94    REQ REQ-CACHE-008 is not referenced by any AC
WARNING   CoverageIncomplete          /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t379/.moai/specs/SPEC-CACHE-ORDER-001/spec.md                               98    REQ REQ-CACHE-009 is not referenced by any AC
WARNING   CoverageIncomplete          /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t379/.moai/specs/SPEC-CACHE-ORDER-001/spec.md                               99    REQ REQ-CACHE-010 is not referenced by any AC
WARNING   CoverageIncomplete          /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t379/.moai/specs/SPEC-CACHE-ORDER-001/spec.md                               100   REQ REQ-CACHE-011 is not referenced by any AC
WARNING   CoverageIncomplete          /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t379/.moai/specs/SPEC-CACHE-ORDER-001/spec.md                               101   REQ REQ-CACHE-012 is not referenced by any AC
WARNING   CoverageIncomplete          /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t379/.moai/specs/SPEC-CACHE-ORDER-001/spec.md                               105   REQ REQ-CACHE-013 is not referenced by any AC
WARNING   CoverageIncomplete          /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t379/.moai/specs/SPEC-CACHE-ORDER-001/spec.md                               106   REQ REQ-CACHE-014 is not referenced by any AC
WARNING   CoverageIncomplete          /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t379/.moai/specs/SPEC-CACHE-ORDER-001/spec.md                               107   REQ REQ-CACHE-015 is not referenced by any AC
WARNING   CoverageIncomplete          /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t379/.moai/specs/SPEC-CACHE-ORDER-001/spec.md                               108   REQ REQ-CACHE-016 is not referenced by any AC
