.claude/skills/moai/workflows/project/mode-detection.md:24	MDLINK	OK(REL)	../../../../rules/moai/workflow/spec-workflow.md#subcommand-classification	-> .claude/rules/moai/workflow/spec-workflow.md	ANCHOR=MISSING
.claude/skills/moai/workflows/project/mode-detection.md:115	PATH	OK(ROOT)	.claude/skills/moai/workflows/plan/clarity-interview.md	-> .claude/skills/moai/workflows/plan/clarity-interview.md
internal/template/templates/.claude/skills/moai/workflows/project/mode-detection.md:23	MDLINK	OK(REL)	../../../../rules/moai/workflow/spec-workflow.md#subcommand-classification	-> internal/template/templates/.claude/rules/moai/workflow/spec-workflow.md	ANCHOR=MISSING
internal/template/templates/.claude/skills/moai/workflows/project/mode-detection.md:110	PATH	OK(ROOT)	.claude/skills/moai/workflows/plan/clarity-interview.md	-> internal/template/templates/.claude/skills/moai/workflows/plan/clarity-interview.md
.claude/skills/moai/workflows/sync/quality-gates-context.md:10	PATH	OK(ROOT)	.claude/hooks/moai/trace-ledger.sh	-> .claude/hooks/moai/trace-ledger.sh
.claude/skills/moai/workflows/sync/quality-gates-context.md:43	MDLINK	OK(REL)	../../../../rules/moai/workflow/spec-workflow.md#subcommand-classification	-> .claude/rules/moai/workflow/spec-workflow.md	ANCHOR=MISSING
.claude/skills/moai/workflows/sync/quality-gates-context.md:148	PATH	OK(ROOT)	.claude/rules/moai/workflow/read-only-status-contract.md	-> .claude/rules/moai/workflow/read-only-status-contract.md
.claude/skills/moai/workflows/sync/quality-gates-context.md:149	PATH	OK(ROOT)	.claude/rules/moai/workflow/verification-plan-contract.md	-> .claude/rules/moai/workflow/verification-plan-contract.md
.claude/skills/moai/workflows/sync/quality-gates-context.md:149	PATH	OK(ROOT)	.claude/rules/moai/core/verification-claim-integrity.md	-> .claude/rules/moai/core/verification-claim-integrity.md
internal/template/templates/.claude/skills/moai/workflows/sync/quality-gates-context.md:43	MDLINK	OK(REL)	../../../../rules/moai/workflow/spec-workflow.md#subcommand-classification	-> internal/template/templates/.claude/rules/moai/workflow/spec-workflow.md	ANCHOR=MISSING
internal/template/templates/.claude/skills/moai/workflows/sync/quality-gates-context.md:142	PATH	OK(ROOT)	.claude/rules/moai/core/verification-claim-integrity.md	-> internal/template/templates/.claude/rules/moai/core/verification-claim-integrity.md
.claude/skills/moai/workflows/run/context-loading.md:10	PATH	OK(ROOT)	.claude/hooks/moai/trace-ledger.sh	-> .claude/hooks/moai/trace-ledger.sh
.claude/skills/moai/workflows/run/context-loading.md:19	PATH	OK(ROOT)	.claude/rules/moai/workflow/spec-workflow.md	-> .claude/rules/moai/workflow/spec-workflow.md
.claude/skills/moai/workflows/run/context-loading.md:39	PATH	OK(ROOT)	.claude/rules/moai/workflow/orchestration-mode-selection.md	-> .claude/rules/moai/workflow/orchestration-mode-selection.md
.claude/skills/moai/workflows/run/context-loading.md:86	MDLINK	OK(REL)	../../../../rules/moai/workflow/spec-workflow.md#subcommand-classification-pipeline-vs-multi-agent	-> .claude/rules/moai/workflow/spec-workflow.md	ANCHOR=OK
.claude/skills/moai/workflows/run/context-loading.md:169	PATH	OK(ROOT)	.claude/rules/moai/workflow/context-clear-policy.md	-> .claude/rules/moai/workflow/context-clear-policy.md
.claude/skills/moai/workflows/run/context-loading.md:202	PATH	OK(ROOT)	.claude/rules/moai/workflow/worktree-integration.md	-> .claude/rules/moai/workflow/worktree-integration.md
internal/template/templates/.claude/skills/moai/workflows/run/context-loading.md:19	PATH	OK(ROOT)	.claude/rules/moai/workflow/spec-workflow.md	-> internal/template/templates/.claude/rules/moai/workflow/spec-workflow.md
internal/template/templates/.claude/skills/moai/workflows/run/context-loading.md:39	PATH	OK(ROOT)	.claude/rules/moai/workflow/orchestration-mode-selection.md	-> internal/template/templates/.claude/rules/moai/workflow/orchestration-mode-selection.md
